rollno,semno,year,subno,crd,grade,date_of_entry,sub_type
1401CS16,3,2015,CS201,9,CC,12/22/2015 17:35:10:966,CORE
1401CS16,3,2015,CS203,6,DD,12/22/2015 17:35:10:966,CORE
1401CS16,3,2015,CS221,6,CD,12/22/2015 17:35:10:966,CORE
1401CS16,3,2015,EE220,8,CD,12/22/2015 17:35:10:966,CORE
1401CS16,3,2015,MA201,8,CD,12/22/2015 17:35:10:966,CORE
1401ME50,3,2015,HS201,6,CD,12/22/2015 17:35:10:966,HS Elective
1401ME50,3,2015,CS201,9,DD,12/22/2015 17:35:10:966,CORE
1401ME50,3,2015,MA201,8,DD,12/22/2015 17:35:10:966,CORE
1401ME50,3,2015,ME201,6,F,12/22/2015 17:35:10:966,CORE
1401ME50,3,2015,ME204,6,DD,12/22/2015 17:35:10:966,CORE
1401ME50,3,2015,ME205,8,CC,12/22/2015 17:35:10:966,CORE
1401ME50,3,2015,ME211,4,CD,12/22/2015 17:35:10:966,CORE
1401EE50,3,2015,CS201,9,CD,12/22/2015 17:35:10:966,CORE
1401EE50,3,2015,EE200,6,DD,12/22/2015 17:35:10:966,CORE
1401EE50,3,2015,EE202,3,CC,12/22/2015 17:35:10:966,CORE
1401EE50,3,2015,EE220,8,CC,12/22/2015 17:35:10:966,CORE
1401EE50,3,2015,MA201,8,CD,12/22/2015 17:35:10:966,CORE
1401CH14,3,2015,HS201,6,CD,12/22/2015 17:35:10:966,HS Elective
1401CH14,3,2015,MA201,8,DD,12/22/2015 17:35:10:966,CORE
1401CH14,3,2015,CS201,9,DD,12/22/2015 17:35:10:966,CORE
1401CH14,3,2015,CB201,6,CD,12/22/2015 17:35:10:966,CORE
1401CH14,3,2015,ME204,6,CD,12/22/2015 17:35:10:966,CORE
1401CH14,3,2015,CH203,8,CC,12/22/2015 17:35:10:966,CORE
1401CH14,3,2015,CH205,6,DD,12/22/2015 17:35:10:966,CORE
1401EE31,3,2015,HS201,6,AB,12/22/2015 17:35:10:966,HS Elective
1401EE31,3,2015,CS201,9,BC,12/22/2015 17:35:10:966,CORE
1401EE31,3,2015,EE200,6,BC,12/22/2015 17:35:10:966,CORE
1401EE31,3,2015,EE202,3,AB,12/22/2015 17:35:10:966,CORE
1401EE31,3,2015,EE220,8,BB,12/22/2015 17:35:10:966,CORE
1401EE31,3,2015,MA201,8,BC,12/22/2015 17:35:10:966,CORE
1401CS17,3,2015,HS231,6,AA,12/22/2015 17:35:10:966,HS Elective
1401CS34,3,2015,HS231,6,AA,12/22/2015 17:35:10:966,HS Elective
1401CS02,3,2015,HS231,6,AA,12/22/2015 17:35:10:966,HS Elective
1401EE09,3,2015,EE201,6,AA,12/22/2015 17:35:10:966,CORE
1401EE26,3,2015,EE201,6,AA,12/22/2015 17:35:10:966,CORE
1401EE15,3,2015,HS231,6,AA,12/22/2015 17:35:10:966,HS Elective
1401EE15,3,2015,EE201,6,AA,12/22/2015 17:35:10:966,CORE
1401EE23,3,2015,EE201,6,AA,12/22/2015 17:35:10:966,CORE
1401ME38,3,2015,HS233,6,AA,12/22/2015 17:35:10:966,HS Elective
1401ME40,3,2015,HS231,6,AA,12/22/2015 17:35:10:966,HS Elective
1401CE20,3,2015,CE203,6,AA,12/22/2015 17:35:10:966,CORE
1401CS20,3,2015,HS231,6,AA,12/22/2015 17:35:10:966,HS Elective
1401CE13,3,2015,HS231,6,AA,12/22/2015 17:35:10:966,HS Elective
1401CH15,3,2015,HS233,6,AA,12/22/2015 17:35:10:966,HS Elective
1401CE03,3,2015,CE203,6,AA,12/22/2015 17:35:10:966,CORE
1401ME41,3,2015,HS231,6,AA,12/22/2015 17:35:10:966,HS Elective
1401ME34,3,2015,HS231,6,AA,12/22/2015 17:35:10:966,HS Elective
1401CS24,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CS21,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401EE22,3,2015,EE201,6,BB,12/22/2015 17:35:10:966,CORE
1401CS48,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401EE29,3,2015,EE201,6,AB,12/22/2015 17:35:10:966,CORE
1401EE39,3,2015,EE201,6,AB,12/22/2015 17:35:10:966,CORE
1401EE14,3,2015,EE201,6,AB,12/22/2015 17:35:10:966,CORE
1401EE34,3,2015,EE201,6,AB,12/22/2015 17:35:10:966,CORE
1401EE51,3,2015,EE201,6,AB,12/22/2015 17:35:10:966,CORE
1401EE20,3,2015,EE201,6,AB,12/22/2015 17:35:10:966,CORE
1401CS41,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401ME19,3,2015,HS233,6,AB,12/22/2015 17:35:10:966,HS Elective
1401ME08,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401EE01,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401ME27,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CH08,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CS44,3,2015,HS233,6,AB,12/22/2015 17:35:10:966,HS Elective
1401ME33,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CE21,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401ME52,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CE15,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401ME28,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CE04,3,2015,CE203,6,AB,12/22/2015 17:35:10:966,CORE
1401CH16,3,2015,HS233,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CH06,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CH05,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CE17,3,2015,CE203,6,AB,12/22/2015 17:35:10:966,CORE
1401ME42,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CE02,3,2015,CE203,6,AB,12/22/2015 17:35:10:966,CORE
1401CE05,3,2015,CE203,6,AB,12/22/2015 17:35:10:966,CORE
1401EE08,3,2015,EE201,6,AA,12/22/2015 17:35:10:966,CORE
1401ME31,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401CS30,3,2015,HS231,6,AB,12/22/2015 17:35:10:966,HS Elective
1401EE42,3,2015,EE201,6,BB,12/22/2015 17:35:10:966,CORE
1401CS06,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401EE24,3,2015,EE201,6,BB,12/22/2015 17:35:10:966,CORE
1401CS31,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401CS08,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401EE30,3,2015,EE201,6,BB,12/22/2015 17:35:10:966,CORE
1401CS04,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401EE21,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401EE10,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401EE10,3,2015,EE201,6,BB,12/22/2015 17:35:10:966,CORE
1401EE38,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401EE38,3,2015,EE201,6,BB,12/22/2015 17:35:10:966,CORE
1401CS54,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401CS25,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401EE06,3,2015,EE201,6,BB,12/22/2015 17:35:10:966,CORE
1401EE36,3,2015,EE201,6,BB,12/22/2015 17:35:10:966,CORE
1401CS47,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401ME30,3,2015,HS233,6,BB,12/22/2015 17:35:10:966,HS Elective
1401ME20,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401CE20,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401ME35,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401ME23,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401CE23,3,2015,CE203,6,BB,12/22/2015 17:35:10:966,CORE
1401ME25,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401ME09,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401ME05,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401ME36,3,2015,HS233,6,BB,12/22/2015 17:35:10:966,HS Elective
1401CE13,3,2015,CE203,6,BB,12/22/2015 17:35:10:966,CORE
1401CE15,3,2015,CE203,6,BB,12/22/2015 17:35:10:966,CORE
1401CH12,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401CE06,3,2015,CE203,6,BB,12/22/2015 17:35:10:966,CORE
1401EE43,3,2015,HS231,6,BB,12/22/2015 17:35:10:966,HS Elective
1401ME18,3,2015,HS233,6,BB,12/22/2015 17:35:10:966,HS Elective
1401EE41,3,2015,EE201,6,BB,12/22/2015 17:35:10:966,CORE
1401CS01,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CS46,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401EE33,3,2015,EE201,6,BC,12/22/2015 17:35:10:966,CORE
1401CS09,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CS10,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CS42,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CS12,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CS32,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401EE04,3,2015,EE201,6,BC,12/22/2015 17:35:10:966,CORE
1401EE49,3,2015,EE201,6,BC,12/22/2015 17:35:10:966,CORE
1401EE37,3,2015,EE201,6,BC,12/22/2015 17:35:10:966,CORE
1401CS37,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401EE40,3,2015,EE201,6,BC,12/22/2015 17:35:10:966,CORE
1401EE01,3,2015,EE201,6,BC,12/22/2015 17:35:10:966,CORE
1401CS05,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CH10,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CE21,3,2015,CE203,6,BC,12/22/2015 17:35:10:966,CORE
1401CH03,3,2015,HS233,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CE14,3,2015,CE203,6,BC,12/22/2015 17:35:10:966,CORE
1401CE07,3,2015,CE203,6,BC,12/22/2015 17:35:10:966,CORE
1401ME29,3,2015,HS233,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CE06,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401ME13,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401CS33,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401EE50,3,2015,HS231,6,BC,12/22/2015 17:35:10:966,HS Elective
1401EE31,3,2015,EE201,6,BC,12/22/2015 17:35:10:966,CORE
1401EE35,3,2015,EE201,6,CC,12/22/2015 17:35:10:966,CORE
1401EE33,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401EE24,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CS39,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CS07,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401EE11,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401EE21,3,2015,EE201,6,CC,12/22/2015 17:35:10:966,CORE
1401EE27,3,2015,EE201,6,CC,12/22/2015 17:35:10:966,CORE
1401EE19,3,2015,EE201,6,CC,12/22/2015 17:35:10:966,CORE
1401CH17,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CS26,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CE10,3,2015,CE203,6,CC,12/22/2015 17:35:10:966,CORE
1401ME48,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CH22,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CE14,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CE11,3,2015,CE203,6,CC,12/22/2015 17:35:10:966,CORE
1401CH02,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CE07,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CE08,3,2015,CE203,6,CC,12/22/2015 17:35:10:966,CORE
1401EE17,3,2015,EE201,6,CC,12/22/2015 17:35:10:966,CORE
1401EE28,3,2015,EE201,6,CC,12/22/2015 17:35:10:966,CORE
1401CH07,3,2015,HS233,6,CC,12/22/2015 17:35:10:966,HS Elective
1401CS16,3,2015,HS231,6,CC,12/22/2015 17:35:10:966,HS Elective
1401EE48,3,2015,EE201,6,CD,12/22/2015 17:35:10:966,CORE
1401EE32,3,2015,EE201,6,CD,12/22/2015 17:35:10:966,CORE
1401EE44,3,2015,EE201,6,CD,12/22/2015 17:35:10:966,CORE
1401EE42,3,2015,HS231,6,CD,12/22/2015 17:35:10:966,HS Elective
1401EE12,3,2015,HS231,6,CD,12/22/2015 17:35:10:966,HS Elective
1401EE25,3,2015,HS231,6,CD,12/22/2015 17:35:10:966,HS Elective
1401EE25,3,2015,EE201,6,CC,12/22/2015 17:35:10:966,CORE
1401EE37,3,2015,HS231,6,CD,12/22/2015 17:35:10:966,HS Elective
1401EE18,3,2015,EE201,6,CD,12/22/2015 17:35:10:966,CORE
1401CE18,3,2015,CE203,6,CD,12/22/2015 17:35:10:966,CORE
1401CH25,3,2015,HS231,6,CD,12/22/2015 17:35:10:966,HS Elective
1401ME47,3,2015,HS231,6,CD,12/22/2015 17:35:10:966,HS Elective
1401ME06,3,2015,HS231,6,CD,12/22/2015 17:35:10:966,HS Elective
1401EE43,3,2015,EE201,6,CD,12/22/2015 17:35:10:966,CORE
1401CE19,3,2015,HS231,6,CD,12/22/2015 17:35:10:966,HS Elective
1401CH11,3,2015,HS233,6,CD,12/22/2015 17:35:10:966,HS Elective
1401EE05,3,2015,EE201,6,DD,12/22/2015 17:35:10:966,CORE
1401EE11,3,2015,EE201,6,DD,12/22/2015 17:35:10:966,CORE
1401CS11,3,2015,HS231,6,DD,12/22/2015 17:35:10:966,HS Elective
1401EE03,3,2015,EE201,6,DD,12/22/2015 17:35:10:966,CORE
1401CE10,3,2015,HS231,6,DD,12/22/2015 17:35:10:966,HS Elective
1401CE18,3,2015,HS231,6,DD,12/22/2015 17:35:10:966,HS Elective
1401CE19,3,2015,CE203,6,DD,12/22/2015 17:35:10:966,CORE
1401EE50,3,2015,EE201,6,DD,12/22/2015 17:35:10:966,CORE
1401EE12,3,2015,EE201,6,CD,8/1/2016 00:00:00,CORE
1401ME26,3,2015,ME211,4,AB,12/22/2015 17:35:10:966,CORE
1401ME39,3,2015,ME211,4,BC,12/22/2015 17:35:10:966,CORE
1401CH24,3,2015,CH205,6,BB,12/22/2015 17:35:10:966,CORE
1401CS29,3,2015,CS221,6,CC,12/22/2015 17:35:10:966,CORE
1401CS34,3,2015,CS203,6,BB,12/22/2015 17:35:10:966,CORE
1401CH01,3,2015,CH203,8,AB,12/22/2015 17:35:10:966,CORE
1401CS09,3,2015,MA201,8,BC,12/22/2015 17:35:10:966,CORE
1401CS13,3,2015,MA201,8,CC,12/22/2015 17:35:10:966,CORE
1401EE10,3,2015,MA201,8,BC,12/22/2015 17:35:10:966,CORE
1401EE38,3,2015,MA201,8,CC,12/22/2015 17:35:10:966,CORE
1401ME35,3,2015,MA201,8,AB,12/22/2015 17:35:10:966,CORE
1401ME45,3,2015,MA201,8,AA,12/22/2015 17:35:10:966,CORE
1401CE21,3,2015,CS201,9,CC,12/22/2015 17:35:10:966,CORE
1401CS04,3,2015,CS201,9,BB,12/22/2015 17:35:10:966,CORE
1401CS25,3,2015,CS201,9,BB,12/22/2015 17:35:10:966,CORE
1401CS39,3,2015,CS201,9,BC,12/22/2015 17:35:10:966,CORE
1401CS56,3,2015,EE220,8,BB,12/22/2015 17:35:10:966,CORE
1401EE41,3,2015,EE220,8,BC,12/22/2015 17:35:10:966,CORE
1401ME08,3,2015,ME201,6,BC,12/22/2015 17:35:10:966,CORE
1401ME05,3,2015,ME205,8,BC,12/22/2015 17:35:10:966,CORE
1401ME38,3,2015,ME205,8,AA,12/22/2015 17:35:10:966,CORE
1401CE02,4,2016,CE202,8,AB,5/3/2016 18:31:44,CORE
1401CE02,4,2016,CE204,6,BB,5/5/2016 15:31:37,CORE
1401CE02,4,2016,CE206,6,AB,5/5/2016 17:03:59,CORE
1401CE02,4,2016,CE208,6,AB,5/5/2016 19:47:18,CORE
1401CE02,4,2016,CE210,3,AA,5/5/2016 15:55:02,CORE
1401CE02,4,2016,CE212,3,AB,5/2/2016 10:16:10,CORE
1401CE02,4,2016,HS202,6,BB,5/5/2016 16:35:30,HSS Electives
1401CE02,4,2016,MA251,6,CC,5/5/2016 11:20:55,Science Electives
1401CE03,4,2016,CE202,8,AA,5/3/2016 18:31:44,CORE
1401CE03,4,2016,CE204,6,BC,5/5/2016 15:31:37,CORE
1401CE03,4,2016,CE206,6,AA,5/5/2016 17:03:59,CORE
1401CE03,4,2016,CE208,6,AB,5/5/2016 19:47:18,CORE
1401CE03,4,2016,CE210,3,AA,5/5/2016 15:55:02,CORE
1401CE03,4,2016,CE212,3,AA,5/2/2016 10:16:10,CORE
1401CE03,4,2016,HS202,6,AB,5/5/2016 16:35:30,HSS Electives
1401CE03,4,2016,MA251,6,AA,5/5/2016 11:20:55,Science Electives
1401CE04,4,2016,CE202,8,CD,5/3/2016 18:31:44,CORE
1401CE04,4,2016,CE204,6,CC,5/5/2016 15:31:37,CORE
1401CE04,4,2016,CE206,6,BC,5/5/2016 17:03:59,CORE
1401CE04,4,2016,CE208,6,CC,5/5/2016 19:47:18,CORE
1401CE04,4,2016,CE210,3,AA,5/5/2016 15:55:02,CORE
1401CE04,4,2016,CE212,3,AB,5/2/2016 10:16:10,CORE
1401CE04,4,2016,HS202,6,BC,5/5/2016 16:35:30,HSS Electives
1401CE04,4,2016,PH201,6,BC,5/3/2016 17:51:13,Science Electives
1401CE05,4,2016,CE202,8,AB,5/3/2016 18:31:44,CORE
1401CE05,4,2016,CE204,6,BB,5/5/2016 15:31:37,CORE
1401CE05,4,2016,CE206,6,AA,5/5/2016 17:03:59,CORE
1401CE05,4,2016,CE208,6,AB,5/5/2016 19:47:18,CORE
1401CE05,4,2016,CE210,3,AB,5/5/2016 15:55:02,CORE
1401CE05,4,2016,CE212,3,BB,5/2/2016 10:16:10,CORE
1401CE05,4,2016,HS202,6,AB,5/5/2016 16:35:30,HSS Electives
1401CE05,4,2016,MA251,6,AB,5/5/2016 11:20:55,Science Electives
1401CE06,4,2016,CE204,6,CC,5/5/2016 15:31:37,CORE
1401CE06,4,2016,CE206,6,BB,5/5/2016 17:03:59,CORE
1401CE06,4,2016,CE208,6,BC,5/5/2016 19:47:18,CORE
1401CE06,4,2016,CE210,3,BB,5/5/2016 15:55:02,CORE
1401CE06,4,2016,CE212,3,BB,5/2/2016 10:16:10,CORE
1401CE06,4,2016,HS221,6,BC,5/5/2016 12:27:34,HSS Electives
1401CE06,4,2016,PH201,6,CC,5/3/2016 17:51:13,Science Electives
1401CE07,4,2016,CE202,8,DD,5/3/2016 18:31:44,CORE
1401CE07,4,2016,CE204,6,CC,5/5/2016 15:31:37,CORE
1401CE07,4,2016,CE208,6,CC,5/5/2016 19:47:18,CORE
1401CE07,4,2016,CE210,3,CC,5/5/2016 15:55:02,CORE
1401CE07,4,2016,CE212,3,BB,5/2/2016 10:16:10,CORE
1401CE07,4,2016,HS232,6,BB,5/5/2016 11:45:48,HSS Electives
1401CE07,4,2016,PH201,6,CD,5/3/2016 17:51:13,Science Electives
1401CE08,4,2016,CE202,8,DD,5/3/2016 18:31:44,CORE
1401CE08,4,2016,CE204,6,CD,5/5/2016 15:31:37,CORE
1401CE08,4,2016,CE206,6,CD,5/5/2016 17:03:59,CORE
1401CE08,4,2016,CE208,6,BC,5/5/2016 19:47:18,CORE
1401CE08,4,2016,CE210,3,CC,5/5/2016 15:55:02,CORE
1401CE08,4,2016,CE212,3,CC,5/2/2016 10:16:10,CORE
1401CE08,4,2016,HS202,6,CD,5/5/2016 16:35:30,HSS Electives
1401CE08,4,2016,MA251,6,DD,5/5/2016 11:20:55,Science Electives
1401CE10,4,2016,CE202,8,BC,5/3/2016 18:31:44,CORE
1401CE10,4,2016,CE204,6,CC,5/5/2016 15:31:37,CORE
1401CE10,4,2016,CE206,6,BC,5/5/2016 17:03:59,CORE
1401CE10,4,2016,CE208,6,BC,5/5/2016 19:47:18,CORE
1401CE10,4,2016,CE210,3,CC,5/5/2016 15:55:02,CORE
1401CE10,4,2016,CE212,3,CC,5/2/2016 10:16:10,CORE
1401CE10,4,2016,HS232,6,CD,5/5/2016 11:45:48,HSS Electives
1401CE10,4,2016,PH201,6,CC,5/3/2016 17:51:13,Science Electives
1401CE11,4,2016,CE202,8,BC,5/3/2016 18:31:44,CORE
1401CE11,4,2016,CE204,6,BC,5/5/2016 15:31:37,CORE
1401CE11,4,2016,CE206,6,BB,5/5/2016 17:03:59,CORE
1401CE11,4,2016,CE208,6,BC,5/5/2016 19:47:18,CORE
1401CE11,4,2016,CE210,3,AB,5/5/2016 15:55:02,CORE
1401CE11,4,2016,CE212,3,BB,5/2/2016 10:16:10,CORE
1401CE11,4,2016,HS202,6,BC,5/5/2016 16:35:30,HSS Electives
1401CE11,4,2016,MA251,6,CC,5/5/2016 11:20:55,Science Electives
1401CE13,4,2016,CE202,8,CD,5/3/2016 18:31:44,CORE
1401CE13,4,2016,CE204,6,BB,5/5/2016 15:31:37,CORE
1401CE13,4,2016,CE208,6,CC,5/5/2016 19:47:18,CORE
1401CE13,4,2016,CE210,3,BC,5/5/2016 15:55:02,CORE
1401CE13,4,2016,CE212,3,AB,5/2/2016 10:16:10,CORE
1401CE13,4,2016,HS232,6,AB,5/5/2016 11:45:48,HSS Electives
1401CE13,4,2016,PH201,6,BC,5/3/2016 17:51:13,Science Electives
1401CE14,4,2016,CE204,6,BB,5/5/2016 15:31:37,CORE
1401CE14,4,2016,CE206,6,AB,5/5/2016 17:03:59,CORE
1401CE14,4,2016,CE208,6,BC,5/5/2016 19:47:18,CORE
1401CE14,4,2016,CE210,3,BB,5/5/2016 15:55:02,CORE
1401CE14,4,2016,CE212,3,BB,5/2/2016 10:16:10,CORE
1401CE14,4,2016,HS202,6,CC,5/5/2016 16:35:30,HSS Electives
1401CE14,4,2016,MA251,6,CD,5/5/2016 11:20:55,Science Electives
1401CE15,4,2016,CE202,8,BB,5/3/2016 18:31:44,CORE
1401CE15,4,2016,CE204,6,BB,5/5/2016 15:31:37,CORE
1401CE15,4,2016,CE206,6,AB,5/5/2016 17:03:59,CORE
1401CE15,4,2016,CE208,6,BB,5/5/2016 19:47:18,CORE
1401CE15,4,2016,CE210,3,BC,5/5/2016 15:55:02,CORE
1401CE15,4,2016,CE212,3,AB,5/2/2016 10:16:10,CORE
1401CE15,4,2016,HS202,6,BB,5/5/2016 16:35:30,HSS Electives
1401CE15,4,2016,MA251,6,AA,5/5/2016 11:20:55,Science Electives
1401CE17,4,2016,CE202,8,AB,5/3/2016 18:31:44,CORE
1401CE17,4,2016,CE204,6,BB,5/5/2016 15:31:37,CORE
1401CE17,4,2016,CE206,6,AA,5/5/2016 17:03:59,CORE
1401CE17,4,2016,CE208,6,AB,5/5/2016 19:47:18,CORE
1401CE17,4,2016,CE210,3,AB,5/5/2016 15:55:02,CORE
1401CE17,4,2016,CE212,3,AB,5/2/2016 10:16:10,CORE
1401CE17,4,2016,HS202,6,BC,5/5/2016 16:35:30,HSS Electives
1401CE17,4,2016,MA251,6,AA,5/5/2016 11:20:55,Science Electives
1401CE18,4,2016,CE202,8,CC,5/3/2016 18:31:44,CORE
1401CE18,4,2016,CE204,6,CD,5/5/2016 15:31:37,CORE
1401CE18,4,2016,CE206,6,BC,5/5/2016 17:03:59,CORE
1401CE18,4,2016,CE208,6,CC,5/5/2016 19:47:18,CORE
1401CE18,4,2016,CE210,3,BC,5/5/2016 15:55:02,CORE
1401CE18,4,2016,CE212,3,CC,5/2/2016 10:16:10,CORE
1401CE18,4,2016,HS221,6,CC,5/5/2016 12:27:34,HSS Electives
1401CE18,4,2016,PH201,6,CC,5/3/2016 17:51:13,Science Electives
1401CE19,4,2016,CE204,6,CD,5/5/2016 15:31:37,CORE
1401CE19,4,2016,CE208,6,CD,5/5/2016 19:47:18,CORE
1401CE19,4,2016,CE210,3,BC,5/5/2016 15:55:02,CORE
1401CE19,4,2016,CE212,3,CC,5/2/2016 10:16:10,CORE
1401CE19,4,2016,HS221,6,CD,5/5/2016 12:27:34,HSS Electives
1401CE19,4,2016,PH201,6,CC,5/3/2016 17:51:13,Science Electives
1401CE20,4,2016,CE202,8,AA,5/3/2016 18:31:44,CORE
1401CE20,4,2016,CE204,6,AA,5/5/2016 15:31:37,CORE
1401CE20,4,2016,CE206,6,AA,5/5/2016 17:03:59,CORE
1401CE20,4,2016,CE208,6,AA,5/5/2016 19:47:18,CORE
1401CE20,4,2016,CE210,3,AA,5/5/2016 15:55:02,CORE
1401CE20,4,2016,CE212,3,AA,5/2/2016 10:16:10,CORE
1401CE20,4,2016,HS202,6,AA,5/5/2016 16:35:30,HSS Electives
1401CE20,4,2016,MA251,6,AA,5/5/2016 11:20:55,Science Electives
1401CE21,4,2016,CE202,8,CD,5/3/2016 18:31:44,CORE
1401CE21,4,2016,CE204,6,CD,5/5/2016 15:31:37,CORE
1401CE21,4,2016,CE206,6,CD,5/5/2016 17:03:59,CORE
1401CE21,4,2016,CE208,6,CD,5/5/2016 19:47:18,CORE
1401CE21,4,2016,CE210,3,BB,5/5/2016 15:55:02,CORE
1401CE21,4,2016,CE212,3,BB,5/2/2016 10:16:10,CORE
1401CE21,4,2016,HS232,6,BC,5/5/2016 11:45:48,HSS Electives
1401CE21,4,2016,PH201,6,BC,5/3/2016 17:51:13,Science Electives
1401CE23,4,2016,CE202,8,BB,5/3/2016 18:31:44,CORE
1401CE23,4,2016,CE204,6,BC,5/5/2016 15:31:37,CORE
1401CE23,4,2016,CE206,6,BB,5/5/2016 17:03:59,CORE
1401CE23,4,2016,CE208,6,AB,5/5/2016 19:47:18,CORE
1401CE23,4,2016,CE210,3,AB,5/5/2016 15:55:02,CORE
1401CE23,4,2016,CE212,3,BB,5/2/2016 10:16:10,CORE
1401CE23,4,2016,HS202,6,CC,5/5/2016 16:35:30,HSS Electives
1401CE23,4,2016,MA251,6,BC,5/5/2016 11:20:55,Science Electives
1401CH01,4,2016,CH202,6,BB,5/5/2016 15:23:58,CORE
1401CH01,4,2016,CH204,6,AB,5/3/2016 17:30:07,CORE
1401CH01,4,2016,CH206,6,AB,5/5/2016 14:42:35,CORE
1401CH01,4,2016,CH208,6,AA,5/5/2016 11:55:43,CORE
1401CH01,4,2016,CH210,6,AA,5/5/2016 14:47:56,CORE
1401CH01,4,2016,HS202,6,BB,5/5/2016 16:35:30,HSS Electives
1401CH01,4,2016,MA251,6,BB,5/5/2016 11:20:55,Science Electives
1401CH02,4,2016,CH202,6,BB,5/5/2016 15:23:58,CORE
1401CH02,4,2016,CH204,6,AB,5/3/2016 17:30:07,CORE
1401CH02,4,2016,CH206,6,AA,5/5/2016 14:42:35,CORE
1401CH02,4,2016,CH208,6,BC,5/5/2016 11:55:43,CORE
